,time,temp,windsp,winddir,humid,cloud,sun_hr,solar,so2,co,ozone,no2,pm2.5,pm10,rn,month,season
176,2018-03-08 08:00:00,3.0,4.8,340.0,98.0,10.0,0.0,0.0,0.003,1.2,0.034,0.021,7.0,11.0,24.16666666666667,3,2
177,2018-03-08 09:00:00,2.9,6.6,340.0,98.0,10.0,0.0,0.03,0.004,0.6,0.031,0.025,7.0,11.0,22.6625,3,2
178,2018-03-08 10:00:00,2.7,6.2,340.0,98.0,10.0,0.0,0.08,0.003,1.3,0.035,0.018000000000000002,,10.0,21.15833333333334,3,2
179,2018-03-08 11:00:00,2.5,6.1,340.0,98.0,10.0,0.0,0.15,0.003,1.0,0.037000000000000005,0.013999999999999999,,8.0,19.65416666666667,3,2
180,2018-03-08 12:00:00,2.6,5.2,340.0,98.0,10.0,0.0,0.19,0.004,0.6,0.037000000000000005,0.017,,7.0,18.150000000000002,3,2
181,2018-03-08 13:00:00,3.0,5.5,340.0,98.0,10.0,0.0,0.22,0.003,1.2,0.043,0.016,6.0,9.0,16.645833333333336,3,2
182,2018-03-08 14:00:00,3.1,4.5,340.0,98.0,10.0,0.0,0.34,,,,,6.0,12.0,15.14166666666667,3,2
183,2018-03-08 15:00:00,3.6,4.5,360.0,97.0,10.0,0.0,0.39,,,,,,,13.637500000000003,3,2
184,2018-03-08 16:00:00,3.9,4.3,340.0,93.0,10.0,0.0,0.19,,,,,,,12.133333333333336,3,2
185,2018-03-08 17:00:00,4.1,3.5,360.0,90.0,10.0,0.0,0.09,,,,,,,10.62916666666667,3,2
186,2018-03-08 18:00:00,3.9,3.8,340.0,91.0,10.0,0.0,0.03,,,,,,,9.125000000000004,3,2
187,2018-03-08 19:00:00,3.8,2.3,360.0,93.0,,0.0,0.0,,,,,,,7.620833333333337,3,2
188,2018-03-08 20:00:00,3.6,2.0,340.0,95.0,,,,,,,,,,6.116666666666671,3,2
189,2018-03-08 21:00:00,3.6,2.1,340.0,95.0,7.0,,,,,,,,,4.612500000000004,3,2
190,2018-03-08 22:00:00,3.6,1.3,340.0,93.0,,,,,,,,,,3.1083333333333343,3,2
191,2018-03-08 23:00:00,3.5,2.1,340.0,91.0,,,,,,,,,,1.6041666666666714,3,2
192,2018-03-09 00:00:00,4.3,3.2,340.0,83.0,10.0,,,,,,,,,0.1,3,2
193,2018-03-09 01:00:00,4.4,3.9,340.0,80.0,5.0,,,,,,,,,0.09583333333333334,3,2
194,2018-03-09 02:00:00,4.2,3.3,360.0,80.0,,,,,,,,,,0.09166666666666667,3,2
195,2018-03-09 03:00:00,4.0,3.5,360.0,78.0,3.0,,,,,,,,,0.08750000000000001,3,2
196,2018-03-09 04:00:00,3.4,3.6,340.0,81.0,1.0,,,,,,,,,0.08333333333333334,3,2
197,2018-03-09 05:00:00,3.5,1.8,340.0,83.0,5.0,,,,,,,,,0.07916666666666668,3,2
198,2018-03-09 06:00:00,3.4,2.1,340.0,84.0,6.0,,,,,,,,,0.07500000000000001,3,2
199,2018-03-09 07:00:00,3.1,1.6,290.0,86.0,10.0,0.0,0.0,,,,,,,0.07083333333333333,3,2
200,2018-03-09 08:00:00,3.4,1.3,340.0,84.0,10.0,0.0,0.08,,,,,,,0.06666666666666668,3,2
201,2018-03-09 09:00:00,3.6,1.3,360.0,83.0,10.0,0.0,0.19,,,,,,,0.0625,3,2
202,2018-03-09 10:00:00,4.5,1.9,360.0,81.0,10.0,0.0,0.33,,,,,,,0.05833333333333334,3,2
203,2018-03-09 11:00:00,4.8,2.3,70.0,77.0,10.0,0.4,0.53,,,,,,,0.054166666666666675,3,2
204,2018-03-09 12:00:00,5.6,3.2,20.0,73.0,8.0,0.0,0.47,,,,,,,0.05,3,2
205,2018-03-09 13:00:00,4.2,3.1,20.0,79.0,10.0,0.0,0.6,,,,,,,0.04583333333333334,3,2
206,2018-03-09 14:00:00,5.2,1.7,50.0,78.0,9.0,0.0,0.51,0.008,0.3,0.017,0.013000000000000001,15.0,20.0,0.04166666666666667,3,2
207,2018-03-09 15:00:00,4.5,3.1,70.0,79.0,9.0,0.0,0.28,0.011000000000000001,0.3,0.018000000000000002,0.016,15.0,29.0,0.037500000000000006,3,2
208,2018-03-09 16:00:00,4.3,2.9,20.0,76.0,9.0,0.0,0.17,0.005,0.3,0.018000000000000002,0.019,14.0,33.0,0.03333333333333334,3,2
209,2018-03-09 17:00:00,4.6,2.1,20.0,78.0,8.0,0.0,0.08,0.004,0.3,0.018000000000000002,0.02,11.0,22.0,0.029166666666666674,3,2
210,2018-03-09 18:00:00,3.6,2.3,20.0,82.0,8.0,0.0,0.05,0.004,0.3,0.022000000000000002,0.015,11.0,20.0,0.02500000000000001,3,2
211,2018-03-09 19:00:00,3.3,1.9,20.0,84.0,,0.0,0.0,0.006,0.3,0.022000000000000002,0.011000000000000001,7.0,21.0,0.020833333333333343,3,2
212,2018-03-09 20:00:00,2.9,1.5,340.0,84.0,,,,0.016,0.3,0.02,0.012,16.0,21.0,0.016666666666666677,3,2
213,2018-03-09 21:00:00,2.1,1.9,290.0,89.0,9.0,,,0.006999999999999999,0.3,0.022000000000000002,0.013000000000000001,16.0,32.0,0.012500000000000011,3,2
214,2018-03-09 22:00:00,1.4,1.4,290.0,91.0,,,,0.004,0.3,0.017,0.017,14.0,25.0,0.008333333333333345,3,2
215,2018-03-09 23:00:00,1.1,1.2,340.0,92.0,,,,0.008,0.4,0.008,0.024,12.0,26.0,0.00416666666666668,3,2
216,2018-03-10 00:00:00,1.2,1.4,340.0,93.0,6.0,,,0.023,0.4,0.006999999999999999,0.027999999999999997,16.0,30.0,0.0,3,2
217,2018-03-10 01:00:00,1.1,1.6,340.0,96.0,,,,0.01,0.5,0.006999999999999999,0.023,20.0,37.0,0.0,3,2
218,2018-03-10 02:00:00,1.1,0.9,340.0,95.0,,,,0.01,0.4,0.006999999999999999,0.018000000000000002,19.0,37.0,0.0,3,2
219,2018-03-10 03:00:00,1.3,0.7,50.0,93.0,10.0,,,0.006,0.5,0.01,0.019,19.0,35.0,0.0,3,2
220,2018-03-10 04:00:00,0.8,1.2,290.0,98.0,4.0,,,0.008,0.6,0.006999999999999999,0.022000000000000002,23.0,39.0,0.0,3,2
221,2018-03-10 05:00:00,0.5,1.4,340.0,98.0,2.0,,,0.005,1.1,0.008,0.021,25.0,36.0,0.0,3,2
222,2018-03-10 06:00:00,0.2,1.1,340.0,98.0,1.0,,,0.006999999999999999,1.3,0.006999999999999999,0.02,20.0,34.0,0.0,3,2
223,2018-03-10 07:00:00,0.0,0.8,340.0,98.0,0.0,0.0,0.0,0.005,0.7,0.003,0.019,26.0,36.0,0.0,3,2
224,2018-03-10 08:00:00,3.1,0.7,340.0,94.0,0.0,0.4,0.19,0.009000000000000001,1.2,0.003,0.019,26.0,36.0,0.0,3,2
225,2018-03-10 09:00:00,5.6,0.9,20.0,81.0,0.0,1.0,0.6,0.006999999999999999,0.5,0.003,0.024,27.0,39.0,0.0,3,2
226,2018-03-10 10:00:00,7.6,1.1,160.0,67.0,0.0,1.0,1.04,0.022000000000000002,1.0,0.006,0.03,31.0,42.0,0.0,3,2
227,2018-03-10 11:00:00,9.1,2.1,270.0,58.0,3.0,1.0,1.39,0.011000000000000001,0.8,0.012,0.033,33.0,53.0,0.0,3,2
228,2018-03-10 12:00:00,9.7,1.7,180.0,55.0,4.0,1.0,1.63,0.02,0.5,0.016,0.03,36.0,53.0,0.0,3,2
229,2018-03-10 13:00:00,10.9,3.3,140.0,60.0,4.0,1.0,1.71,0.018000000000000002,0.4,0.019,0.027999999999999997,49.0,74.0,0.0,3,2
230,2018-03-10 14:00:00,11.8,3.0,160.0,60.0,3.0,1.0,1.61,0.013999999999999999,0.4,0.024,0.02,46.0,64.0,0.0,3,2
231,2018-03-10 15:00:00,13.3,1.2,140.0,56.0,1.0,1.0,1.37,0.015,0.4,0.025,0.019,45.0,62.0,0.0,3,2
232,2018-03-10 16:00:00,12.7,3.6,200.0,40.0,0.0,1.0,1.03,0.02,0.5,0.022000000000000002,0.024,43.0,55.0,0.0,3,2
233,2018-03-10 17:00:00,12.8,2.6,200.0,42.0,0.0,1.0,0.6,0.022000000000000002,0.4,0.017,0.027999999999999997,34.0,49.0,0.0,3,2
234,2018-03-10 18:00:00,10.8,3.2,200.0,61.0,0.0,0.8,0.21,0.019,0.4,0.013000000000000001,0.031,31.0,40.0,0.0,3,2
235,2018-03-10 19:00:00,9.4,3.5,200.0,68.0,,0.0,0.01,0.022000000000000002,0.4,0.009000000000000001,0.031,35.0,43.0,0.0,3,2
236,2018-03-10 20:00:00,8.8,1.8,230.0,70.0,,,,0.025,0.4,0.011000000000000001,0.027999999999999997,39.0,44.0,0.0,3,2
237,2018-03-10 21:00:00,7.5,0.1,0.0,75.0,0.0,,,0.028999999999999998,0.6,0.011000000000000001,0.028999999999999998,33.0,39.0,0.0,3,2
238,2018-03-10 22:00:00,6.8,0.4,0.0,78.0,,,,0.023,0.7,0.018000000000000002,0.031,36.0,40.0,0.0,3,2
239,2018-03-10 23:00:00,6.2,0.8,340.0,80.0,,,,0.009000000000000001,0.6,0.016,0.027000000000000003,44.0,54.0,0.0,3,2
240,2018-03-11 00:00:00,6.1,2.3,360.0,77.0,0.0,,,0.005,1.7,0.006,0.032,29.0,40.0,0.0,3,2
241,2018-03-11 01:00:00,5.4,2.2,340.0,68.0,,,,0.005,1.7,0.009000000000000001,0.027999999999999997,48.0,63.0,0.0,3,2
242,2018-03-11 02:00:00,5.6,1.4,360.0,56.0,,,,0.004,0.7,0.01,0.02,41.0,56.0,0.0,3,2
243,2018-03-11 03:00:00,4.5,1.5,20.0,58.0,0.0,,,0.004,0.5,0.011000000000000001,0.019,32.0,47.0,0.0,3,2
244,2018-03-11 04:00:00,4.6,2.6,340.0,53.0,0.0,,,0.005,1.1,0.019,0.021,34.0,48.0,0.0,3,2
245,2018-03-11 05:00:00,4.0,2.7,360.0,60.0,0.0,,,0.005,0.7,0.024,0.017,35.0,49.0,0.0,3,2
246,2018-03-11 06:00:00,3.5,2.2,360.0,71.0,0.0,,,0.005,3.5,0.03,0.013000000000000001,37.0,44.0,0.0,3,2
247,2018-03-11 07:00:00,4.0,4.5,320.0,72.0,0.0,0.0,0.01,0.004,1.8,0.032,0.011000000000000001,51.0,63.0,0.0,3,2
248,2018-03-11 08:00:00,5.2,2.7,360.0,68.0,0.0,0.8,0.22,0.004,3.2,0.03,0.011000000000000001,67.0,90.0,0.0,3,2
249,2018-03-11 09:00:00,6.7,1.5,340.0,60.0,0.0,1.0,0.63,0.004,1.4,0.027999999999999997,0.013000000000000001,77.0,95.0,0.0,3,2
250,2018-03-11 10:00:00,9.2,1.1,340.0,53.0,0.0,1.0,1.01,0.004,0.4,0.026000000000000002,0.019,70.0,91.0,0.0,3,2
251,2018-03-11 11:00:00,10.5,2.5,50.0,49.0,0.0,1.0,1.4,0.004,0.4,0.03,0.017,63.0,81.0,0.0,3,2
252,2018-03-11 12:00:00,12.2,1.5,110.0,45.0,0.0,1.0,1.6,0.013999999999999999,0.4,0.031,0.017,56.0,79.0,0.0,3,2
253,2018-03-11 13:00:00,12.8,1.8,90.0,38.0,0.0,1.0,1.73,0.02,0.5,0.028999999999999998,0.018000000000000002,63.0,83.0,0.0,3,2
254,2018-03-11 14:00:00,13.9,3.2,160.0,36.0,0.0,1.0,1.65,0.031,0.5,0.023,0.023,66.0,86.0,0.0,3,2
255,2018-03-11 15:00:00,14.0,3.1,140.0,33.0,0.0,1.0,1.42,0.009000000000000001,0.3,0.025,0.021,47.0,70.0,0.0,3,2
256,2018-03-11 16:00:00,13.5,2.8,110.0,40.0,0.0,1.0,1.06,0.011000000000000001,0.3,0.027000000000000003,0.02,29.0,52.0,0.0,3,2
257,2018-03-11 17:00:00,12.8,3.1,140.0,43.0,0.0,1.0,0.64,0.02,0.4,0.025,0.022000000000000002,36.0,68.0,0.0,3,2
258,2018-03-11 18:00:00,11.7,2.6,140.0,46.0,0.0,1.0,0.24,0.015,0.3,0.025,0.022000000000000002,44.0,61.0,0.0,3,2
259,2018-03-11 19:00:00,10.7,1.1,160.0,51.0,,0.0,0.0,0.028999999999999998,0.5,0.011000000000000001,0.023,31.0,50.0,0.0,3,2
260,2018-03-11 20:00:00,9.2,0.6,340.0,59.0,,,,0.022000000000000002,0.8,0.012,0.024,45.0,58.0,0.0,3,2
261,2018-03-11 21:00:00,9.4,1.6,320.0,50.0,0.0,,,0.006999999999999999,0.6,0.013999999999999999,0.025,39.0,56.0,0.0,3,2
262,2018-03-11 22:00:00,9.4,2.2,290.0,47.0,,,,0.006,1.3,0.008,0.035,34.0,52.0,0.0,3,2
263,2018-03-11 23:00:00,9.3,2.1,290.0,48.0,,,,0.006,0.8,0.004,0.035,33.0,58.0,0.0,3,2
264,2018-03-12 00:00:00,6.7,1.9,20.0,62.0,0.0,,,0.006999999999999999,0.6,0.01,0.034,40.0,56.0,0.0,3,2
265,2018-03-12 01:00:00,6.7,0.6,360.0,58.0,,,,0.009000000000000001,0.5,0.003,0.027999999999999997,39.0,68.0,0.0,3,2
266,2018-03-12 02:00:00,6.0,1.5,320.0,63.0,,,,0.006,1.1,0.003,0.026000000000000002,45.0,71.0,0.0,3,2
267,2018-03-12 03:00:00,7.2,2.0,320.0,54.0,0.0,,,0.005,2.0,0.005,0.027000000000000003,47.0,67.0,0.0,3,2
268,2018-03-12 04:00:00,4.8,0.6,320.0,68.0,0.0,,,0.005,1.2,0.004,0.03,48.0,68.0,0.0,3,2
269,2018-03-12 05:00:00,4.0,0.3,0.0,75.0,0.0,,,0.004,0.8,0.005,0.027999999999999997,41.0,55.0,0.0,3,2
270,2018-03-12 06:00:00,3.5,0.1,0.0,77.0,0.0,,,0.004,1.5,0.005,0.027999999999999997,41.0,51.0,0.0,3,2
271,2018-03-12 07:00:00,3.5,0.9,360.0,76.0,0.0,0.0,0.01,0.004,2.0,0.004,0.025,42.0,63.0,0.0,3,2
272,2018-03-12 08:00:00,5.7,0.3,0.0,67.0,0.0,0.9,0.22,0.004,1.4,0.003,0.025,52.0,70.0,0.0,3,2
273,2018-03-12 09:00:00,8.9,0.5,90.0,59.0,0.0,1.0,0.63,0.005,0.9,0.003,0.032,53.0,76.0,0.0,3,2
274,2018-03-12 10:00:00,13.1,1.2,90.0,46.0,0.0,1.0,1.01,0.006,0.8,0.006,0.04,56.0,88.0,0.0,3,2
275,2018-03-12 11:00:00,13.9,2.6,160.0,51.0,0.0,1.0,1.34,0.017,0.5,0.018000000000000002,0.046,59.0,100.0,0.0,3,2
276,2018-03-12 12:00:00,14.7,3.6,160.0,44.0,0.0,1.0,1.54,0.011000000000000001,0.4,0.027999999999999997,0.032,69.0,105.0,0.0,3,2
277,2018-03-12 13:00:00,15.1,3.6,160.0,47.0,0.0,1.0,1.6,0.013000000000000001,0.4,0.027999999999999997,0.025,42.0,93.0,0.0,3,2
278,2018-03-12 14:00:00,15.3,3.5,140.0,50.0,0.0,1.0,1.5,0.028999999999999998,0.8,0.027000000000000003,0.042,43.0,66.0,0.0,3,2
279,2018-03-12 15:00:00,18.2,4.8,180.0,23.0,0.0,1.0,1.29,0.045,0.5,0.024,0.031,88.0,113.0,0.0,3,2
280,2018-03-12 16:00:00,17.9,5.0,180.0,21.0,0.0,1.0,1.0,0.042,0.5,0.018000000000000002,0.038,61.0,97.0,0.0,3,2
281,2018-03-12 17:00:00,17.0,3.5,180.0,29.0,0.0,1.0,0.61,0.027000000000000003,0.6,0.015,0.045,50.0,88.0,0.0,3,2
282,2018-03-12 18:00:00,15.0,3.9,200.0,37.0,0.0,0.9,0.21,0.042,0.6,0.012,0.05,67.0,99.0,0.0,3,2
283,2018-03-12 19:00:00,13.4,3.2,200.0,47.0,,0.0,0.01,0.02,0.4,0.017,0.038,59.0,91.0,0.0,3,2
284,2018-03-12 20:00:00,12.6,2.2,180.0,52.0,,,,0.019,0.5,0.013999999999999999,0.034,49.0,88.0,0.0,3,2
285,2018-03-12 21:00:00,11.1,1.1,200.0,63.0,0.0,,,0.02,0.5,0.018000000000000002,0.036000000000000004,60.0,96.0,0.0,3,2
286,2018-03-12 22:00:00,11.0,2.7,230.0,67.0,,,,0.018000000000000002,0.4,0.019,0.039,67.0,96.0,0.0,3,2
287,2018-03-12 23:00:00,9.9,0.9,230.0,73.0,,,,0.025,0.6,0.013999999999999999,0.043,59.0,87.0,0.0,3,2
288,2018-03-13 00:00:00,10.2,1.3,270.0,72.0,0.0,,,0.019,0.7,0.016,0.044000000000000004,60.0,86.0,0.0,3,2
289,2018-03-13 01:00:00,9.8,1.8,270.0,75.0,,,,0.006999999999999999,1.1,0.03,0.027000000000000003,57.0,80.0,0.0,3,2
290,2018-03-13 02:00:00,9.0,0.2,0.0,78.0,,,,0.008,0.9,0.025,0.021,49.0,73.0,0.0,3,2
291,2018-03-13 03:00:00,7.1,0.5,320.0,86.0,0.0,,,0.009000000000000001,0.7,0.012,0.032,60.0,86.0,0.0,3,2
292,2018-03-13 04:00:00,7.3,0.6,270.0,83.0,0.0,,,0.005,0.6,0.006,0.04,64.0,92.0,0.0,3,2
293,2018-03-13 05:00:00,7.0,0.8,320.0,81.0,0.0,,,0.005,0.5,0.011000000000000001,0.034,65.0,88.0,0.0,3,2
294,2018-03-13 06:00:00,8.3,0.9,320.0,72.0,0.0,,,0.005,0.6,0.009000000000000001,0.031,69.0,92.0,0.0,3,2
295,2018-03-13 07:00:00,5.5,0.7,270.0,82.0,0.0,0.0,0.01,0.006999999999999999,0.6,0.005,0.028999999999999998,67.0,95.0,0.0,3,2
296,2018-03-13 08:00:00,8.9,0.3,0.0,76.0,0.0,1.0,0.24,0.005,0.6,0.004,0.027999999999999997,68.0,96.0,0.0,3,2
297,2018-03-13 09:00:00,12.8,0.9,90.0,58.0,0.0,1.0,0.68,0.008,0.7,0.005,0.038,61.0,86.0,0.0,3,2
298,2018-03-13 10:00:00,15.3,1.2,160.0,49.0,0.0,1.0,1.1,0.028999999999999998,0.8,0.006,0.063,75.0,115.0,0.0,3,2
299,2018-03-13 11:00:00,17.2,4.6,250.0,47.0,0.0,1.0,1.41,0.021,0.5,0.013000000000000001,0.054000000000000006,86.0,141.0,0.0,3,2
300,2018-03-13 12:00:00,18.1,4.6,250.0,43.0,0.0,1.0,1.62,0.026000000000000002,0.4,0.015,0.044000000000000004,14.0,42.0,0.0,3,2
301,2018-03-13 13:00:00,19.3,4.6,250.0,40.0,0.0,1.0,1.67,0.017,0.3,0.019,0.034,16.0,35.0,0.0,3,2
302,2018-03-13 14:00:00,19.6,5.9,200.0,39.0,0.0,1.0,1.62,0.03,0.3,0.018000000000000002,0.03,19.0,32.0,0.0,3,2
303,2018-03-13 15:00:00,20.0,5.1,230.0,40.0,0.0,1.0,1.41,0.031,0.3,0.017,0.038,26.0,41.0,0.0,3,2
304,2018-03-13 16:00:00,19.9,5.1,200.0,39.0,0.0,1.0,1.07,0.068,0.3,0.023,0.048,16.0,40.0,0.0,3,2
305,2018-03-13 17:00:00,18.8,5.7,200.0,44.0,0.0,1.0,0.66,0.10800000000000001,0.3,0.021,0.05,18.0,34.0,0.0,3,2
306,2018-03-13 18:00:00,17.5,5.4,200.0,48.0,0.0,1.0,0.25,0.042,0.3,0.015,0.049,22.0,36.0,0.0,3,2
307,2018-03-13 19:00:00,16.3,4.9,200.0,52.0,,0.1,0.01,0.035,0.3,0.01,0.035,13.0,33.0,0.0,3,2
308,2018-03-13 20:00:00,15.4,4.7,200.0,59.0,,,,0.023,0.3,0.008,0.027000000000000003,17.0,26.0,0.0,3,2
309,2018-03-13 21:00:00,15.0,3.8,230.0,62.0,0.0,,,0.027000000000000003,0.3,0.009000000000000001,0.028999999999999998,14.0,28.0,0.0,3,2
310,2018-03-13 22:00:00,14.7,3.2,200.0,65.0,,,,0.022000000000000002,0.3,0.004,0.034,17.0,25.0,0.0,3,2
311,2018-03-13 23:00:00,13.6,2.5,200.0,70.0,,,,0.018000000000000002,0.3,0.012,0.033,37.0,46.0,0.0,3,2
312,2018-03-14 00:00:00,12.9,1.0,200.0,73.0,0.0,,,0.023,0.3,0.008,0.031,17.0,27.0,0.0,3,2
313,2018-03-14 01:00:00,12.5,1.1,200.0,74.0,,,,0.022000000000000002,0.3,0.013000000000000001,0.026000000000000002,19.0,22.0,0.425,3,2
314,2018-03-14 02:00:00,12.1,1.0,230.0,75.0,,,,0.019,0.3,0.01,0.021,18.0,19.0,0.85,3,2
315,2018-03-14 03:00:00,11.2,0.7,230.0,75.0,0.0,,,0.022000000000000002,0.3,0.008,0.023,22.0,29.0,1.275,3,2
316,2018-03-14 04:00:00,12.2,1.6,230.0,75.0,0.0,,,0.022000000000000002,0.3,0.011000000000000001,0.028999999999999998,16.0,20.0,1.7,3,2
317,2018-03-14 05:00:00,10.0,0.2,0.0,85.0,0.0,,,0.017,0.3,0.012,0.028999999999999998,15.0,20.0,2.125,3,2
318,2018-03-14 06:00:00,10.4,0.1,0.0,87.0,0.0,,,0.027999999999999997,0.6,0.004,0.028999999999999998,23.0,35.0,2.55,3,2
319,2018-03-14 07:00:00,9.6,1.2,360.0,91.0,0.0,0.0,0.01,0.024,0.6,0.003,0.024,36.0,68.0,2.975,3,2
320,2018-03-14 08:00:00,13.3,0.5,20.0,80.0,0.0,0.8,0.24,0.012,0.6,0.003,0.021,31.0,59.0,3.4,3,2
321,2018-03-14 09:00:00,15.0,1.5,50.0,72.0,0.0,1.0,0.65,0.027999999999999997,0.7,0.003,0.027000000000000003,39.0,59.0,3.8249999999999997,3,2
322,2018-03-14 10:00:00,17.1,2.0,110.0,60.0,0.0,1.0,1.04,0.031,0.6,0.006999999999999999,0.037000000000000005,48.0,77.0,4.25,3,2
323,2018-03-14 11:00:00,19.3,2.3,160.0,50.0,0.0,1.0,1.38,0.04,0.5,0.009000000000000001,0.045,47.0,79.0,4.675,3,2
324,2018-03-14 12:00:00,21.0,2.7,140.0,50.0,0.0,1.0,1.58,0.026000000000000002,0.4,0.015,0.04,38.0,65.0,5.1,3,2
325,2018-03-14 13:00:00,22.1,2.9,230.0,34.0,0.0,1.0,1.67,0.013000000000000001,0.3,0.024,0.028999999999999998,19.0,40.0,5.5249999999999995,3,2
326,2018-03-14 14:00:00,22.3,4.8,200.0,34.0,0.0,1.0,1.57,0.013999999999999999,0.3,0.025,0.023,12.0,30.0,5.95,3,2
327,2018-03-14 15:00:00,21.3,2.3,140.0,54.0,0.0,1.0,1.38,0.023,0.3,0.019,0.026000000000000002,10.0,30.0,6.375,3,2
328,2018-03-14 16:00:00,20.1,3.3,140.0,60.0,1.0,1.0,1.06,0.031,0.4,0.013000000000000001,0.038,35.0,56.0,6.8,3,2
329,2018-03-14 17:00:00,20.1,3.2,160.0,56.0,3.0,1.0,0.64,0.043,0.5,0.009000000000000001,0.04,37.0,63.0,7.225,3,2
330,2018-03-14 18:00:00,18.7,3.7,200.0,57.0,3.0,1.0,0.24,0.025,0.3,0.01,0.038,30.0,62.0,7.6499999999999995,3,2
331,2018-03-14 19:00:00,17.9,5.2,200.0,56.0,,0.1,0.01,0.019,0.3,0.006999999999999999,0.028999999999999998,21.0,38.0,8.075,3,2
332,2018-03-14 20:00:00,16.9,3.8,200.0,63.0,,,,0.019,0.3,0.004,0.023,24.0,29.0,8.5,3,2
333,2018-03-14 21:00:00,16.4,3.5,230.0,67.0,0.0,,,0.018000000000000002,0.2,0.006999999999999999,0.024,30.0,40.0,8.924999999999999,3,2
334,2018-03-14 22:00:00,16.5,3.8,200.0,70.0,,,,0.032,0.3,0.008,0.031,18.0,23.0,9.35,3,2
335,2018-03-14 23:00:00,16.6,4.2,200.0,70.0,,,,0.036000000000000004,0.3,0.009000000000000001,0.028999999999999998,18.0,30.0,9.775,3,2
336,2018-03-15 00:00:00,16.2,2.6,200.0,71.0,9.0,,,0.051,0.3,0.006999999999999999,0.03,18.0,23.0,10.2,3,2
337,2018-03-15 01:00:00,16.7,4.0,230.0,68.0,,,,0.036000000000000004,0.2,0.008,0.025,22.0,33.0,9.783333333333333,3,2
338,2018-03-15 02:00:00,16.1,2.6,200.0,73.0,,,,0.022000000000000002,0.5,0.01,0.02,21.0,28.0,9.366666666666665,3,2
339,2018-03-15 03:00:00,15.3,1.6,200.0,80.0,6.0,,,0.025,0.4,0.011000000000000001,0.024,18.0,33.0,8.95,3,2
340,2018-03-15 04:00:00,15.0,0.5,160.0,84.0,7.0,,,0.019,0.2,0.01,0.03,22.0,35.0,8.533333333333333,3,2
341,2018-03-15 05:00:00,15.6,1.7,140.0,86.0,7.0,,,0.03,0.3,0.006,0.033,28.0,37.0,8.116666666666665,3,2
342,2018-03-15 06:00:00,16.1,2.5,160.0,84.0,9.0,,,0.026000000000000002,0.3,0.01,0.033,35.0,48.0,7.699999999999999,3,2
343,2018-03-15 07:00:00,15.7,0.6,180.0,85.0,10.0,0.0,0.0,0.017,0.2,0.013000000000000001,0.025,34.0,48.0,7.283333333333332,3,2
344,2018-03-15 08:00:00,16.6,3.2,200.0,82.0,10.0,0.0,0.03,0.021,0.3,0.009000000000000001,0.022000000000000002,30.0,44.0,6.866666666666665,3,2
345,2018-03-15 09:00:00,16.3,2.9,200.0,88.0,10.0,0.0,0.14,0.022000000000000002,0.3,0.006,0.025,28.0,43.0,6.449999999999999,3,2
346,2018-03-15 10:00:00,16.0,3.8,200.0,90.0,10.0,0.0,0.23,0.02,0.2,0.006999999999999999,0.032,25.0,45.0,6.033333333333332,3,2
347,2018-03-15 11:00:00,15.8,2.8,200.0,93.0,10.0,0.0,0.27,0.022000000000000002,0.2,0.006999999999999999,0.034,30.0,34.0,5.616666666666665,3,2
348,2018-03-15 12:00:00,14.8,3.3,180.0,98.0,10.0,0.0,0.22,0.02,0.3,0.006999999999999999,0.033,26.0,35.0,5.199999999999999,3,2
349,2018-03-15 13:00:00,14.9,4.3,180.0,98.0,10.0,0.0,0.21,0.018000000000000002,0.3,0.01,0.026000000000000002,24.0,28.0,4.783333333333332,3,2
350,2018-03-15 14:00:00,15.0,4.4,180.0,98.0,10.0,0.0,0.26,0.028999999999999998,0.5,0.01,0.021,20.0,21.0,4.366666666666665,3,2
351,2018-03-15 15:00:00,15.4,3.8,180.0,98.0,10.0,0.0,0.25,0.036000000000000004,0.4,0.01,0.023,,16.0,3.9499999999999993,3,2
352,2018-03-15 16:00:00,15.6,2.0,200.0,98.0,10.0,0.0,0.22,0.022000000000000002,0.3,0.012,0.028999999999999998,,16.0,3.5333333333333323,3,2
353,2018-03-15 17:00:00,16.1,1.9,200.0,98.0,10.0,0.0,0.09,0.033,0.4,0.006,0.028999999999999998,14.0,17.0,3.1166666666666654,3,2
354,2018-03-15 18:00:00,15.8,1.3,360.0,98.0,10.0,0.0,0.07,0.031,0.5,0.006999999999999999,0.027000000000000003,19.0,20.0,2.6999999999999993,3,2
355,2018-03-15 19:00:00,15.7,0.6,270.0,98.0,,0.0,0.01,0.024,0.4,0.006,0.02,14.0,,2.2833333333333323,3,2
356,2018-03-15 20:00:00,15.9,0.8,200.0,98.0,,,,0.017,0.5,0.01,0.016,16.0,18.0,1.8666666666666654,3,2
357,2018-03-15 21:00:00,15.2,1.5,360.0,98.0,10.0,,,0.01,0.3,0.012,0.017,18.0,25.0,1.4499999999999993,3,2
358,2018-03-15 22:00:00,12.3,3.9,90.0,98.0,,,,0.013999999999999999,0.6,0.003,0.026000000000000002,15.0,19.0,1.0333333333333314,3,2
359,2018-03-15 23:00:00,8.7,5.1,20.0,98.0,10.0,,,0.011000000000000001,0.3,0.013999999999999999,0.027000000000000003,27.0,43.0,0.6166666666666654,3,2
360,2018-03-16 00:00:00,7.2,4.3,360.0,98.0,10.0,,,0.006,0.2,0.022000000000000002,0.016,27.0,32.0,0.2,3,2
